PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20230313;03;2023;7391582;1;1;1;70;94;1;98.367478409;94;;1;1;3;3;;;40;500000;2;;;;;.;;;;2;;2;;9112;;;
20230313;03;2023;7391582;1;3;1;70;94;1;98.367478409;94;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391583;1;1;1;70;94;1;85.63807907;94;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391583;1;2;1;70;94;1;85.63807907;94;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391583;1;3;1;70;94;1;85.63807907;94;;1;1;5;4;;;8;1200000;1;;3;0;8;SERVICIO GENERAL DE ASEO EN OTRA VIVIENDA;4;1;2;2;;2;;9112;9112;81;8121
20230313;03;2023;7391583;1;4;1;70;94;1;85.63807907;94;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391589;1;1;1;70;95;1;258.40950177;95;;1;1;4;1;;;48;1200000;1;;1;0;8;AYUDANTE PRACTICO DE CONSTRUCCION;1;4;2;2;;1;650000;9313;9313;41;4111
20230313;03;2023;7391589;1;2;1;70;95;1;258.40950177;95;;1;1;4;1;;;48;1000000;1;;84;0;3;MESERA EN UN RESTAURANTE DE COMIDAS CORRIENTES;1;3;2;2;;2;;5131;5131;56;5611
20230313;03;2023;7391589;1;4;1;70;95;1;258.40950177;95;1;;;;;1;;20;600000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391589;1;6;1;70;95;1;258.40950177;95;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391592;1;1;1;70;95;1;118.11401756;95;1;;;;;1;;48;1200000;1;;60;0;8;CARGUE Y DESCARGUE DE MATERIALES PARA CONSTRUCCION DE UN CAMION EN UNA EMPRESA;1;4;2;2;;2;;.;9333;47;4752
20230313;03;2023;7391594;1;1;1;70;95;1;102.73795059;95;1;;;;;;;;;1;;8;0;5;SARGENTO SUPERVISAR Y DIRIGIR ACTIVIDADES Y PERSONAL EN EL GUARDIA DE UN COMANDO DE LA POLICIA;2;10;2;3;;2;;.;0210;84;8423
20230313;03;2023;7391602;1;2;1;70;95;1;101.01701663;95;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391604;1;1;1;70;97;1;11.336558102;97;1;;;;;1;;40;1500000;1;;12;5;8;SERVICIO DE SEGURIDAD Y VIGILANCIA;1;9;2;2;;2;;.;5414;80;8010
20230313;03;2023;7391604;1;2;1;70;97;1;11.336558102;97;;1;1;1;4;;;48;1200000;2;;;;;.;;;;2;;2;;9112;;;
20230313;03;2023;7391605;1;2;1;70;97;1;11.336558102;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391605;1;6;1;70;97;1;11.336558102;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391606;1;2;1;70;97;1;64.618381183;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391606;1;3;1;70;97;1;64.618381183;97;1;;;;;2;5;;1500000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391607;1;2;1;70;97;1;11.336558102;97;;1;1;1;4;;;48;1000000;1;;12;5;8;RECEPCION DE DOCUMENTOS Y ATENCION AL PUBLICO;2;10;2;2;;2;;5311;3411;84;8424
20230313;03;2023;7391609;1;2;1;70;97;1;64.618381183;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391609;1;3;1;70;97;1;64.618381183;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391609;1;4;1;70;97;1;64.618381183;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391613;1;6;1;70;97;1;31.886051008;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391613;1;7;1;70;97;1;31.886051008;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391615;1;1;1;70;97;1;18.421906916;97;1;;;;;1;;48;3000000;1;;8;5;8;REPRESENTANTE A LA CAMARA EN EL VAUPES;2;10;2;2;;2;;.;1111;84;8411
20230313;03;2023;7391616;1;1;1;70;97;1;11.336558102;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391617;1;1;1;70;97;1;41.655220597;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391617;1;2;1;70;97;1;41.655220597;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391617;1;3;1;70;97;1;41.655220597;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391617;1;7;1;70;97;1;41.655220597;97;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391618;1;2;1;70;99;1;34.142559532;99;1;;;;;1;;20;1000000;1;;60;0;8;NIÑERA CUIDADO DE MENOR DE EDAD;3;1;2;2;;2;;.;5311;97;9700
20230313;03;2023;7391619;1;1;1;70;99;1;64.293176668;99;;1;1;12;1;;;40;1000000;1;;3;0;6;ADMINISTRADORA DE ESTADERO;1;3;2;2;;2;;5230;1412;56;5630
20230313;03;2023;7391619;1;2;1;70;99;1;64.293176668;99;;2;1;30;1;;;40;1160000;1;;24;0;6;NIÑERA;3;1;2;2;;2;;5223;5311;97;9700
20230313;03;2023;7391623;1;1;1;70;99;1;127.52200191;99;1;;;;;;;;;1;;120;2;3;SERVICIOS GENERALES;4;9;2;2;;2;;.;9112;85;8530
20230313;03;2023;7391623;1;2;1;70;99;1;127.52200191;99;;1;1;5;1;;;48;1160000;1;;12;3;8;RECOLECTOR DE MARAÑON;1;9;2;2;;2;;5414;9214;02;0210
20230313;03;2023;7391628;1;2;1;70;;2;16.815131093;08;1;;;;;1;;48;1400000;1;;76;2;3;INSTRUMENTADORA QUIRURGICA;1;10;2;2;;2;;.;2240;86;8610
20230313;03;2023;7391630;1;2;1;70;;2;19.565151982;08;1;;;;;;;;;1;;36;2;9;RECEPCIONISTA EN MOTEL;1;4;2;2;;2;;.;4224;55;5530
20230313;03;2023;7391630;1;3;1;70;;2;19.565151982;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391631;1;2;1;70;;2;21.250871872;08;1;;;;;2;5;;1000000;1;;14;0;7;VENDIA ROPA;4;1;2;2;;2;;.;5223;47;4771
20230313;03;2023;7391631;1;3;1;70;;2;21.250871872;08;;1;1;3;1;;;30;1300000;2;;;;;.;;;;2;;2;;4222;;;
20230313;03;2023;7391632;1;2;1;70;;2;26.605232147;08;1;;;;;;;;;1;;24;2;3;MODISTA;1;6;2;2;;2;;.;7531;14;1410
20230313;03;2023;7391634;1;2;1;70;;2;25.943873838;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391634;1;4;1;70;;2;25.943873838;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391635;1;1;1;70;;2;23.084346539;08;1;;;;;1;;30;1000000;1;;60;4;3;ELABORABA JUGOS DE FRUTAS;4;1;2;2;;2;;.;9411;56;5619
20230313;03;2023;7391636;1;3;1;70;;2;18.210225772;08;1;;;;;2;5;;1200000;1;;12;0;8;VENDEDORA DE MOSTRADOR;1;10;2;2;;2;;.;5223;47;4772
20230313;03;2023;7391639;1;1;1;70;;2;22.113241747;08;1;;;;;;;;;1;;120;2;3;ELABORABA EMPANADAS Y MORCILLAS FRITAS;4;1;2;2;;2;;.;9411;10;1089
20230313;03;2023;7391640;1;2;1;70;;2;20.623271745;08;;1;1;8;3;;;48;1000000;1;;2;0;6;EMPLEADA DOMESTICA;3;1;2;2;;2;;9111;9111;97;9700
20230313;03;2023;7391641;1;4;1;70;;2;20.578121459;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391642;1;1;1;70;;2;29.770719706;08;1;;;;;;;;;1;;72;2;5;SARGENTO PRIMERO;2;10;2;3;;2;;.;0210;84;8422
20230313;03;2023;7391642;1;2;1;70;;2;29.770719706;08;1;;;;;;;;;1;;240;2;3;SEGRETARIA GENERAL;4;10;2;2;;2;;.;4120;85;8551
20230313;03;2023;7391642;1;3;1;70;;2;29.770719706;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391643;1;2;1;70;;2;28.64731491;08;1;;;;;1;;48;1000000;1;;60;0;3;MESERA;1;3;2;2;;2;;.;5131;56;5611
20230313;03;2023;7391643;1;3;1;70;;2;28.64731491;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391644;1;2;1;70;;2;26.158871477;08;;2;1;20;1;;;48;1160000;1;;5;2;3;AGENTE INMOBILIARIA;1;4;2;2;;2;;5223;3334;68;6820
20230313;03;2023;7391644;1;3;1;70;;2;26.158871477;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391644;1;4;1;70;;2;26.158871477;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391644;1;6;1;70;;2;26.158871477;08;1;;;;;;;;;1;;480;2;4;AUXILIAR DE COCINA;1;4;2;2;;2;;.;9412;56;5611
20230313;03;2023;7391645;1;2;1;70;;2;15.095774066;08;1;;;;;;;;;1;;360;4;3;PLANCHABA PRENDAS DE VESTIR;1;10;2;2;;2;;.;9121;14;1410
20230313;03;2023;7391646;1;2;1;70;;2;28.754431321;08;1;;;;;2;5;;1200000;1;;144;0;3;AUXILIAR DE COCINA;1;3;2;2;;2;;.;9412;56;5611
20230313;03;2023;7391646;1;3;1;70;;2;28.754431321;08;1;;;;;2;5;;1200000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391646;1;5;1;70;;2;28.754431321;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391647;1;1;1;70;;2;18.243532434;08;1;;;;;;;;;1;;360;3;3;CAJERA DE CAJA REGISTRADORA;1;10;2;2;;2;;.;5230;47;4711
20230313;03;2023;7391648;1;2;1;70;;2;30.849513772;08;1;;;;;2;5;;1500000;1;;60;0;3;AUXILIAR ADMINISTRATIVO;1;10;2;2;;2;;.;4110;68;6820
20230313;03;2023;7391649;1;2;1;70;;2;21.361451041;08;;1;1;4;1;;;48;1200000;1;;18;0;3;ADMINISTRADORA DE UN TALLER DE REPARACION DE MOTOCICLETAS;1;5;2;2;;2;;4110;1420;45;4542
20230313;03;2023;7391650;1;1;1;70;;1;566.69670415;08;1;;;;;;;;;1;;146;1;4;AUXILIAR DE TRABAJOS PECUARIOS;1;2;2;2;;2;;.;9212;01;0141
20230313;03;2023;7391651;1;1;1;70;;1;456.224074;08;1;;;;;;;;;1;;36;2;4;AGRICULTOR;4;1;2;2;;2;;.;6111;01;0113
20230313;03;2023;7391651;1;3;1;70;;1;456.224074;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391654;1;2;1;70;;1;1107.1053877;08;;1;1;9;1;;;48;600000;1;;3;1;8;AUXILIAR DE ENFERMERIA;1;8;2;2;;2;;5321;5321;86;8621
20230313;03;2023;7391655;1;2;1;70;;1;699.98049102;08;1;;;;;;;;;1;;360;2;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391656;1;1;1;70;;1;456.224074;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391656;1;3;1;70;;1;456.224074;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391656;1;4;1;70;;1;456.224074;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391656;1;5;1;70;;1;456.224074;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391658;1;7;1;70;;1;456.224074;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391659;1;1;1;70;;1;822.88009712;08;1;;;;;;;;;1;;256;2;5;DOCENTE DE PRIMARIA;2;10;2;3;;2;;.;2341;85;8530
20230313;03;2023;7391661;1;3;1;70;;1;1091.466269;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391662;1;1;1;70;;1;1048.6344236;08;1;;;;;;;;;1;;600;2;3;VENDEDORA DE QUESO;4;1;2;2;;2;;.;5223;47;4722
20230313;03;2023;7391664;1;2;1;70;;1;958.77620192;08;;1;1;8;3;;;48;660000;2;;;;;.;;;;2;;2;;9111;;;
20230313;03;2023;7391664;1;4;1;70;;1;958.77620192;08;1;;;;;;;;;1;;56;2;4;AGRICULTOR;4;1;2;2;;2;;.;6111;01;0111
20230313;03;2023;7391665;1;3;1;70;;1;1384.8536374;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391666;1;1;1;70;;1;1729.8257383;08;1;;;;;2;5;;800000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391666;1;3;1;70;;1;1729.8257383;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391667;1;1;1;70;;1;1136.9311791;08;1;;;;;2;4;;1000000;1;;11;2;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391667;1;3;1;70;;1;1136.9311791;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391667;1;4;1;70;;1;1136.9311791;08;;2;1;28;3;;;48;700000;2;;;;;.;;;;2;;2;;9111;;;
20230313;03;2023;7391668;1;2;1;70;;1;1554.1334015;08;1;;;;;;;;;1;;38;1;6;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391669;1;1;1;70;;1;1500.0329434;08;1;;;;;2;5;;500000;1;;48;2;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391669;1;3;1;70;;1;1500.0329434;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391671;1;1;1;70;;1;1517.8796982;08;1;;;;;2;5;;400000;1;;96;1;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391673;1;1;1;70;;2;521.5492126;08;1;;;;;2;5;;600000;1;;156;2;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391673;1;6;1;70;;2;521.5492126;08;1;;;;;2;5;;500000;1;;240;1;4;RECOLECTOR DE MAIZ;4;1;2;2;;2;;.;9211;01;0161
20230313;03;2023;7391676;1;1;1;70;;2;335.99492169;08;1;;;;;;;;;1;;284;1;4;ELABORACION DE BOLLOS DE MAZORCA Y YUCA;4;2;2;2;;2;;.;9411;56;5619
20230313;03;2023;7391676;1;2;1;70;;2;335.99492169;08;1;;;;;;;;;1;;38;2;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391676;1;3;1;70;;2;335.99492169;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391677;1;1;1;70;;2;525.8349264;08;1;;;;;;;;;1;;480;1;3;LIMPIEZA A DIFERENTES VIVIENDAS;4;1;2;2;;2;;.;9111;81;8121
20230313;03;2023;7391677;1;3;1;70;;2;525.8349264;08;1;;;;;2;5;;700000;1;;12;2;2;VENDEDOR DE FRUTAS;4;1;2;2;;2;;.;5223;47;4721
20230313;03;2023;7391684;1;4;1;70;;2;1029.2389891;08;1;;;;;1;;48;500000;1;;48;2;2;MESERA EN RESTAURANTE;1;3;2;2;;2;;.;5131;56;5611
20230313;03;2023;7391687;1;2;1;70;;2;1127.9719164;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391688;1;2;1;70;;2;1236.2392453;08;1;;;;;;;;;1;;38;1;7;ELABORACION DE BOLLOS DE YUCA Y MAZORCA;4;2;2;2;;2;;.;8160;10;1089
20230313;03;2023;7391688;1;3;1;70;;2;1236.2392453;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391689;1;1;1;70;;2;897.92422355;08;1;;;;;2;5;;400000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391694;1;1;1;70;;1;988.48549367;08;1;;;;;;;;;1;;180;2;4;VENDEDOR AMBULANTE DE LOTERIA;4;1;2;2;;2;;.;9520;92;9200
20230313;03;2023;7391695;1;2;1;70;;1;1744.6380518;08;1;;;;;;;;;1;;36;2;7;DOCENTE DE PREESCOLAR;1;5;2;2;;2;;.;2342;85;8530
20230313;03;2023;7391696;1;2;1;70;;1;1516.6243972;08;1;;;;;1;;40;800000;1;;5;2;3;CONFECCION DE PRENDAS DE VESTIR;4;1;2;2;;2;;.;8153;14;1410
20230313;03;2023;7391697;1;1;1;70;;1;988.48549367;08;1;;;;;1;;40;600000;1;;62;1;3;EMPLEADA DOMESTICA;3;2;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391697;1;2;1;70;;1;988.48549367;08;1;;;;;;;;;1;;420;1;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391697;1;6;1;70;;1;988.48549367;08;;1;1;8;3;;;48;720000;1;;24;2;4;VENDEDORA DE PRODUCTOS NATURISTAS;4;1;2;2;;2;;9111;3322;47;4773
20230313;03;2023;7391698;1;1;1;70;;1;988.48549367;08;1;;;;;;;;;1;;240;2;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391698;1;4;1;70;;1;988.48549367;08;;2;1;84;1;;;48;800000;1;;34;2;1;AUXILIAR DE TECNICO DENTAL;1;3;2;2;;2;;3214;3214;86;8622
20230313;03;2023;7391699;1;1;1;70;;1;2273.0628455;08;;1;1;6;1;;;40;800000;1;;6;2;8;AUXILIAR DE ODONTOLOGIA;4;8;2;2;;2;;5329;5329;86;8621
20230313;03;2023;7391700;1;1;1;70;;1;3045.101581;08;;2;1;14;3;;;48;600000;1;;12;1;6;EMPLEADA DOMESTICA;3;1;2;2;;2;;9111;9111;97;9700
20230313;03;2023;7391701;1;2;1;70;;1;1516.6243972;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391702;1;2;1;70;;1;2590.2223358;08;1;;;;;;;;;1;;108;2;4;TECNICA RADIOLOGA;2;10;2;2;;2;;.;3211;86;8610
20230313;03;2023;7391704;1;2;1;70;;2;728.20355953;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391705;1;1;1;70;;2;864.15951571;08;1;;;;;;;;;1;;3;1;6;VENDEDORA DE MOSTRADOR;1;2;2;2;;2;;.;5223;47;4771
20230313;03;2023;7391706;1;2;1;70;;2;731.5766147;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391709;1;2;1;70;;2;754.4405131;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391712;1;2;1;70;;2;621.45431244;08;1;;;;;2;5;;350000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391713;1;2;1;70;;2;591.11361602;08;1;;;;;1;;48;500000;1;;1;1;1;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391713;1;3;1;70;;2;591.11361602;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391714;1;2;1;70;;1;1035.5175236;13;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391714;1;3;1;70;;1;1035.5175236;13;1;;;;;;;;;1;;36;0;3;NINERA;3;2;2;2;;2;;.;5311;97;9700
20230313;03;2023;7391715;1;1;1;70;;2;522.90906761;44;;1;1;8;3;;;48;800000;1;;2;0;8;EMPLEADA DOMESTICA;3;2;2;2;;2;;9111;9111;97;9700
20230313;03;2023;7391715;1;3;1;70;;2;522.90906761;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391716;1;2;1;70;;2;970.39816975;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391719;1;1;1;70;;2;824.55849526;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391720;1;1;1;70;;2;1113.0702067;44;1;;;;;;;;;1;;72;0;4;ARTESANA WAYUU TEJE MOCHILA;4;1;2;2;;2;;.;7331;15;1513
20230313;03;2023;7391720;1;2;1;70;;2;1113.0702067;44;1;;;;;;;;;1;;6;0;8;ATENCION Y CUIDADO DE NIÑOS MENORES DE CINCO AÑOS;3;2;2;2;;2;;.;5311;97;9700
20230313;03;2023;7391721;1;2;1;70;;2;1381.5495216;44;1;;;;;1;;48;1100000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391727;1;1;1;70;;2;969.93158803;44;;1;1;8;1;;;48;700000;1;;10;4;7;ARTESANA WAYUU TEJE GUAIREÑA;4;1;2;2;;2;;9411;7332;15;1513
20230313;03;2023;7391732;1;1;1;70;;2;1261.6507069;44;;2;1;200;1;;;48;800000;1;;60;0;7;ARTESANA WAYUU TEJE MOCHILA;4;1;2;2;;2;;9412;7332;15;1513
20230313;03;2023;7391735;1;1;1;70;;2;1097.7841105;44;;1;1;11;4;;;48;1000000;1;;3;2;8;AGENTE EDUCATIVA;4;9;2;2;;2;;3412;3412;88;8891
20230313;03;2023;7391736;1;3;1;70;;1;290.45674506;44;1;;;;;2;3;;600000;1;;6;2;4;CARGA Y DESCARGA BULTOS DE PLATANO (COTERO);4;1;2;2;;2;;.;9333;52;5224
20230313;03;2023;7391736;1;5;1;70;;1;290.45674506;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391737;1;1;1;70;;1;229.23038969;44;1;;;;;1;;48;700000;1;;18;3;7;OPERADORA DE PROCESAMIENTO DE AVES DE CORRAL (POLLOS PURINA DESPLUME Y LIMPIEZA);7;4;2;2;;2;;.;6122;01;0145
20230313;03;2023;7391737;1;2;1;70;;1;229.23038969;44;1;;;;;1;;48;850000;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391737;1;5;1;70;;1;229.23038969;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391739;1;2;1;70;;1;348.03039254;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391742;1;1;1;70;;1;538.47154217;44;;1;1;4;1;;;35;900000;1;;1;2;3;AUXILIAR DE COCINA;1;3;2;2;;2;;9412;9412;56;5611
20230313;03;2023;7391742;1;4;1;70;;1;538.47154217;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391743;1;1;1;70;;1;568.50009012;44;1;;;;;1;;48;600000;1;;8;1;6;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391743;1;2;1;70;;1;568.50009012;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391743;1;3;1;70;;1;568.50009012;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391744;1;1;1;70;;1;875.64587989;44;1;;;;;2;4;;800000;1;;24;1;3;VENDEDORA DETRAS DEL MOSTRADOR DE TIENDA;1;2;2;2;;2;;.;5223;46;4631
20230313;03;2023;7391746;1;2;1;70;;1;599.23210703;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391747;1;1;1;70;;1;342.16128431;44;1;;;;;2;4;;2500000;1;;8;2;4;MAESTRO DE CONSTRUCCION Y REMODELACION DE EDIFICACIONES Y VIVIENDAS;4;2;2;2;;2;;.;3123;41;4111
20230313;03;2023;7391748;1;1;1;70;;1;557.52014346;44;;1;1;12;1;;;48;1200000;1;;3;0;8;HIGIENISTA DENTAL;4;9;2;2;;2;;3251;3251;86;8621
20230313;03;2023;7391750;1;1;1;70;;1;1008.171073;70;1;;;;;;;;;1;;48;0;4;SECRETARIO GENERAL EN UNA INSTITUCION EDUCATIVA;2;10;2;2;;2;;.;4120;85;8530
20230313;03;2023;7391751;1;2;1;70;;1;571.21445892;70;1;;;;;;;;;1;;300;0;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391752;1;3;1;70;;1;661.90419685;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391752;1;6;1;70;;1;661.90419685;70;;1;1;4;1;;;40;1160000;1;;4;0;3;PREPARABA Y VENDIA TAMALES DE ARROZ;4;2;2;2;;2;;9412;5120;56;5619
20230313;03;2023;7391753;1;1;1;70;;1;721.19979053;70;1;;;;;;;;;1;;84;0;3;VENDIA ROPA EN GENERAL;4;1;2;2;;2;;.;5221;47;4771
20230313;03;2023;7391754;1;3;1;70;;1;893.73314763;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391754;1;4;1;70;;1;893.73314763;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391755;1;2;1;70;;1;1011.2917828;70;1;;;;;;;;;1;;120;0;3;VENDEDORA DE MOSTRADOR EN UNA FARMACIA;1;2;2;2;;2;;.;5223;47;4773
20230313;03;2023;7391755;1;3;1;70;;1;1011.2917828;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391756;1;1;1;70;;1;355.42233;70;1;;;;;;;;;1;;120;0;4;PREPARABA Y VENDIA FRITOS;4;1;2;2;;2;;.;9411;56;5619
20230313;03;2023;7391756;1;3;1;70;;1;355.42233;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391756;1;4;1;70;;1;355.42233;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391757;1;2;1;70;;1;837.99224558;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20230313;03;2023;7391761;1;1;1;70;;1;808.58699474;70;;1;1;4;4;;;48;800000;1;;4;0;8;AYUDANTE DE ALBAÑILERIA;4;2;2;2;;2;;9313;9313;41;4112
20230313;03;2023;7391762;1;2;1;70;;1;1026.4728585;70;1;;;;;;;;;1;;12;0;3;ATENDIA UNA PANADERIA;1;4;2;2;;2;;.;5223;10;1081
20230313;03;2023;7391763;1;1;1;70;;1;600.99982544;70;1;;;;;;;;;1;;360;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20230313;03;2023;7391767;1;1;1;70;;1;355.42233;70;1;;;;;;;;;1;;240;0;4;MODISTA;4;1;2;2;;2;;.;7531;14;1410
20230313;03;2023;7391767;1;2;1;70;;1;355.42233;70;1;;;;;;;;;1;;180;0;4;CAJERA EN UN SUPERMERCADO;1;10;2;2;;2;;.;5230;47;4711
