PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230417;04;2023;7417816;1;6;1;70;;1;416.24026524;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7417818;1;1;1;70;52;1;93.347142784;52;1;;;;;;;;;1;3;0;2;4;1;2;2;;2;;.;5141;96;9602;
20230414;04;2023;7417818;1;2;1;70;52;1;93.347142784;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230415;04;2023;7417821;1;1;1;70;52;1;127.22990783;52;1;;;;;;;;;1;240;4;5;1;10;2;3;;2;;.;2310;85;8544;
20230415;04;2023;7417821;1;2;1;70;52;1;127.22990783;52;1;;;;;;;;;1;360;4;5;1;10;2;3;;2;;.;4120;64;6412;
20230416;04;2023;7417824;1;2;1;70;52;1;271.16351849;52;1;;;;;;;;;1;31;1;3;4;3;2;2;;2;;.;5142;96;9609;
20230417;04;2023;7417826;1;1;1;70;52;1;110.41818031;52;;1;1;8;4;;;40;1000000;1;2;0;7;4;1;2;2;;2;;7233;7233;95;9522;
20230417;04;2023;7417827;1;2;1;70;52;1;134.62084513;52;1;;;;;2;5;;1000000;1;144;0;1;1;10;2;2;;2;;.;4311;86;8621;
20230417;04;2023;7417827;1;3;1;70;52;1;134.62084513;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417828;1;1;1;70;52;1;120.97914357;52;;1;1;8;1;;;40;1160000;1;2;0;8;4;2;2;2;;2;;9111;9412;56;5611;
20230417;04;2023;7417828;1;2;1;70;52;1;120.97914357;52;1;;;;;2;2;;1160000;1;9;0;3;1;3;2;2;;2;;.;9412;56;5611;
20230417;04;2023;7417828;1;4;1;70;52;1;120.97914357;52;;2;1;16;1;;;48;1160000;1;4;0;8;1;4;2;2;;2;;5223;5223;47;4771;
20230417;04;2023;7417830;1;1;1;70;52;1;146.3559724;52;1;;;;;;;;;1;120;0;5;1;8;2;3;;2;;.;2310;85;8544;
20230417;04;2023;7417830;1;2;1;70;52;1;146.3559724;52;1;;;;;;;;;1;720;0;3;1;3;2;2;;2;;.;5223;47;4754;
20230417;04;2023;7417831;1;1;1;70;52;1;112.32828848;52;1;;;;;;;;;1;480;0;4;4;1;2;2;;2;;.;9112;81;8121;
20230417;04;2023;7417831;1;2;1;70;52;1;112.32828848;52;1;;;;;;;;;1;60;0;5;3;1;2;3;;2;;.;9111;97;9700;
20230417;04;2023;7417831;1;3;1;70;52;1;112.32828848;52;1;;;;;2;5;;1000000;1;96;0;6;1;10;2;2;;2;;.;7126;36;3600;
20230417;04;2023;7417832;1;1;1;70;52;1;122.61037476;52;1;;;;;;;;;1;360;0;4;2;10;2;3;;2;;.;5412;84;8423;
20230417;04;2023;7417832;1;2;1;70;52;1;122.61037476;52;;2;1;144;1;;;48;1160000;1;36;0;7;4;1;2;2;;2;;5223;5311;88;8891;
20230417;04;2023;7417833;1;1;1;70;52;1;161.35008062;52;;2;1;16;1;;;48;3000000;1;4;0;8;4;8;2;1;1;2;;2152;2152;86;8610;
20230417;04;2023;7417835;1;1;1;70;52;1;153.8639997;52;;2;1;52;1;;;48;3000000;1;12;0;9;1;7;2;2;;2;;2411;2411;41;4111;
20230417;04;2023;7417837;1;2;1;70;52;1;113.0932514;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417838;1;1;1;70;52;1;153.09087064;52;1;;;;;;;;;1;60;0;7;4;1;2;2;;2;;.;5223;47;4771;
20230417;04;2023;7417841;1;1;1;70;52;1;138.55049697;52;1;;;;;;;;;1;240;1;4;7;3;2;2;;2;;.;9211;01;0111;
20230417;04;2023;7417841;1;2;1;70;52;1;138.55049697;52;1;;;;;;;;;1;360;1;3;4;1;2;2;;2;;.;9411;56;5619;
20230417;04;2023;7417841;1;4;1;70;52;1;138.55049697;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417842;1;3;1;70;52;1;154.84486857;52;;2;1;50;1;;;20;800000;1;12;0;2;1;2;2;2;;2;;5223;9412;56;5611;
20230417;04;2023;7417845;1;3;1;70;52;1;186.31824799;52;1;;;;;;;;;1;12;1;4;4;1;2;2;;2;;.;9121;96;9601;
20230417;04;2023;7417847;1;2;1;70;52;1;119.34398578;52;1;;;;;;;;;1;4;0;2;1;3;2;2;;2;;.;5131;56;5611;
20230417;04;2023;7417847;1;3;1;70;52;1;119.34398578;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417849;1;3;1;70;52;1;126.04813689;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417850;1;1;1;70;52;1;124.40257654;52;1;;;;;;;;;1;216;0;4;7;4;2;2;;2;;.;9211;01;0111;
20230417;04;2023;7417850;1;2;1;70;52;1;124.40257654;52;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;9111;81;8121;
20230417;04;2023;7417851;1;1;1;70;52;1;113.18846275;52;1;;;;;2;5;;1160000;1;4;0;2;1;4;2;2;;2;;.;5223;47;4771;
20230417;04;2023;7417854;1;1;1;70;52;1;93.780257179;52;1;;;;;;;;;1;4;0;2;1;3;2;2;;2;;.;5131;56;5613;
20230417;04;2023;7417856;1;3;1;70;52;1;58.277787863;52;1;;;;;;;;;1;48;0;8;1;2;2;2;;2;;.;5212;47;4781;
20230417;04;2023;7417858;1;1;1;70;52;1;107.81402389;52;1;;;;;;5;;1160000;1;36;0;3;1;2;2;2;;2;;.;5223;47;4752;
20230417;04;2023;7417860;1;1;1;70;52;1;148.21146264;52;;2;1;48;1;;;48;1500000;1;12;0;8;1;10;2;2;;2;;2634;2634;85;8544;
20230417;04;2023;7417860;1;2;1;70;52;1;148.21146264;52;;2;1;48;1;;;14;400000;1;12;0;2;4;10;2;2;;2;;5131;3422;84;8412;
20230417;04;2023;7417861;1;1;1;70;52;1;114.58773502;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417863;1;3;1;70;52;1;120.27157725;52;1;;;;;1;;25;600000;1;2;0;8;4;1;2;2;;2;;.;4227;84;8412;
20230417;04;2023;7417864;1;2;1;70;52;1;112.85687373;52;1;;;;;1;;20;600000;1;2;0;3;1;2;2;2;;2;;.;7115;31;3110;
20230417;04;2023;7417865;1;1;1;70;52;1;106.89245899;52;1;;;;;1;;40;1000000;1;24;0;1;3;1;2;2;;2;;.;9111;97;9700;
20230417;04;2023;7417867;1;1;1;70;52;1;93.780257179;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7417874;1;3;1;70;54;1;593.79886995;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7417875;1;1;1;70;54;1;340.66416057;54;;1;1;6;1;;;48;5000000;1;36;2;8;2;10;2;2;;2;;2611;2611;69;6910;
20230414;04;2023;7417876;1;1;1;70;54;1;736.02122743;54;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;3431;74;7420;
20230414;04;2023;7417876;1;3;1;70;54;1;736.02122743;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230416;04;2023;7417877;1;2;1;70;54;1;421.57189871;54;1;;;;;;;;;1;36;0;3;4;1;2;2;;2;;.;2611;69;6910;
20230417;04;2023;7417878;1;1;1;70;54;1;551.08321252;54;1;;;;;;;;;1;120;0;6;4;1;2;2;;2;;.;5120;56;5611;
20230417;04;2023;7417879;2;1;2;70;54;1;122.90343354;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417882;1;2;1;70;54;1;421.57189871;54;1;;;;;;;;;1;120;0;3;1;9;2;2;;2;;.;4110;86;8610;
20230417;04;2023;7417883;1;1;1;70;54;1;556.14703758;54;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;5142;96;9602;
20230417;04;2023;7417883;1;2;1;70;54;1;556.14703758;54;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;7522;31;3110;
20230417;04;2023;7417884;1;1;1;70;54;1;458.1049325;54;;1;1;2;4;;;44;1000000;1;0;2;8;4;1;2;2;;1;1200000;9313;9313;41;4111;
20230417;04;2023;7417884;1;2;1;70;54;1;458.1049325;54;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;5212;56;5619;
20230417;04;2023;7417885;1;1;1;70;54;1;276.15837863;54;1;;;;;;;;;1;84;0;3;1;5;2;3;;2;;.;7522;31;3110;
20230417;04;2023;7417885;1;2;1;70;54;1;276.15837863;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417885;1;4;1;70;54;1;276.15837863;54;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;5120;56;5611;
20230417;04;2023;7417885;1;5;1;70;54;1;276.15837863;54;1;;;;;;;;;1;5;0;3;4;1;2;2;;2;;.;3123;41;4111;
20230417;04;2023;7417885;1;6;1;70;54;1;276.15837863;54;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;5120;56;5611;
20230417;04;2023;7417886;1;1;1;70;54;1;334.4534079;54;1;;;;;;;;;1;248;2;5;2;10;2;3;;2;;.;7212;06;0610;
20230417;04;2023;7417886;1;2;1;70;54;1;334.4534079;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417886;1;3;1;70;54;1;334.4534079;54;1;;;;;;;;;1;5;3;3;1;5;2;2;;2;;.;8153;14;1410;
20230417;04;2023;7417888;1;2;1;70;54;1;356.86101578;54;1;;;;;;;;;1;24;0;9;4;1;2;2;;2;;.;9111;81;8121;
20230417;04;2023;7417889;1;1;1;70;54;1;341.54466477;54;1;;;;;;;;;1;60;0;3;4;1;2;2;;2;;.;9111;81;8121;
20230417;04;2023;7417889;1;2;1;70;54;1;341.54466477;54;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;9211;01;0161;
20230417;04;2023;7417889;1;3;1;70;54;1;341.54466477;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417889;1;4;1;70;54;1;341.54466477;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417891;1;2;1;70;54;1;341.47236379;54;1;;;;;;;;;1;108;1;3;4;1;2;2;;2;;.;5223;47;4771;
20230417;04;2023;7417892;1;2;1;70;54;1;201.5661703;54;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;5120;56;5611;
20230417;04;2023;7417893;1;2;1;70;54;1;353.65726749;54;1;;;;;2;5;;1000000;1;5;0;4;4;7;2;2;;2;;.;8111;05;0510;
20230417;04;2023;7417894;1;2;1;70;54;1;360.0891707;54;1;;;;;;;;;1;36;0;3;1;2;2;2;;2;;.;5246;47;4729;
20230417;04;2023;7417895;1;2;1;70;54;1;310.8674463;54;;1;1;12;1;;;48;1160000;1;2;0;8;3;1;2;2;;2;;4311;9111;97;9700;
20230417;04;2023;7417895;1;3;1;70;54;1;310.8674463;54;;1;1;12;1;;;48;1160000;2;;;;;;;2;;2;;5230;;;;
20230417;04;2023;7417895;1;4;1;70;54;1;310.8674463;54;1;;;;;2;5;;1160000;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417895;1;5;1;70;54;1;310.8674463;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417896;1;1;1;70;54;1;419.81810503;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417898;1;3;1;70;54;1;623.11634563;54;;1;1;12;1;;;48;2000000;2;;;;;;;2;;2;;2634;;;;
20230417;04;2023;7417899;1;2;1;70;54;1;437.96371854;54;1;;;;;;;;;1;24;0;8;4;2;2;2;;2;;.;1420;47;4724;
20230417;04;2023;7417900;1;1;1;70;54;1;209.41431754;54;1;;;;;;;;;1;1;0;3;4;1;2;2;;1;400000;.;9111;81;8121;
20230417;04;2023;7417901;1;4;1;70;54;1;315.91782864;54;1;;;;;;;;;1;180;0;5;4;1;2;3;;2;;.;9111;81;8121;
20230417;04;2023;7417902;1;1;1;70;54;1;357.1936836;54;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9129;96;9609;
20230417;04;2023;7417903;1;1;1;70;54;1;236.17827026;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417904;1;2;1;70;54;1;443.64722406;54;1;;;;;1;;30;350000;1;24;0;9;4;1;2;2;;2;;.;5223;47;4711;
20230417;04;2023;7417905;1;2;1;70;54;1;411.47940321;54;1;;;;;1;;48;1160000;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417905;1;3;1;70;54;1;411.47940321;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417905;1;4;1;70;54;1;411.47940321;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417906;1;4;1;70;54;1;202.02645318;54;1;;;;;;;;;1;12;0;3;4;1;2;2;;2;;.;9211;01;0123;
20230417;04;2023;7417907;1;3;1;70;54;1;295.86210152;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417907;1;5;1;70;54;1;295.86210152;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417908;1;1;1;70;54;1;407.84116089;54;1;;;;;;;;;1;36;0;9;4;1;2;2;;2;;.;8323;49;4921;
20230417;04;2023;7417909;1;1;1;70;54;1;273.87195181;54;1;;;;;1;;48;1160000;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417909;1;2;1;70;54;1;273.87195181;54;;2;1;53;4;;;48;1300000;1;12;0;8;4;3;2;2;;2;;5223;5223;47;4741;
20230417;04;2023;7417909;1;4;1;70;54;1;273.87195181;54;1;;;;;2;5;;1160000;1;4;0;3;4;1;2;2;;2;;.;9520;47;4789;
20230417;04;2023;7417910;1;2;1;70;54;1;470.32054949;54;;1;1;8;4;;;12;360000;1;2;0;8;4;1;2;2;;2;;9111;9412;56;5611;
20230417;04;2023;7417911;1;1;1;70;54;1;279.30440435;54;1;;;;;2;4;;1160000;1;10;0;4;4;1;2;2;;2;;.;9411;56;5619;
20230417;04;2023;7417911;1;3;1;70;54;1;279.30440435;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417912;1;1;1;70;54;1;360.44050218;54;1;;;;;;;;;1;36;2;8;4;1;2;2;;2;;.;9621;53;5320;
20230417;04;2023;7417914;1;1;1;70;54;1;244.32263067;54;1;;;;;;;;;1;180;0;4;1;10;2;3;;2;;.;8332;11;1104;
20230417;04;2023;7417914;1;2;1;70;54;1;244.32263067;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417915;1;3;1;70;54;1;270.36340388;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417916;1;2;1;70;54;1;273.43052894;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417918;1;2;1;70;54;1;249.66933178;54;1;;;;;;;;;1;216;0;4;4;1;2;2;;2;;.;8323;49;4921;
20230417;04;2023;7417918;1;3;1;70;54;1;249.66933178;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417920;1;1;1;70;54;1;612.0324423;54;;2;1;112;1;;;45;2500000;1;24;0;8;4;8;2;2;;2;;1324;5414;80;8010;
20230417;04;2023;7417920;1;3;1;70;54;1;612.0324423;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417923;1;1;1;70;54;1;218.9887026;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417923;1;2;1;70;54;1;218.9887026;54;1;;;;;;;;;1;120;1;7;1;2;2;2;;2;;.;4120;65;6511;
20230414;04;2023;7417925;1;2;1;70;63;1;260.55554655;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7417925;1;3;1;70;63;1;260.55554655;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7417925;1;4;1;70;63;1;260.55554655;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7417925;1;5;1;70;63;1;260.55554655;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7417926;1;5;1;70;63;1;369.06685724;63;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;5223;47;4719;
20230414;04;2023;7417927;1;4;1;70;63;1;91.320973264;63;1;;;;;;;;;1;420;0;4;4;1;2;2;;2;;.;9111;81;8121;
20230414;04;2023;7417928;1;4;1;70;63;1;151.38126639;63;1;;;;;1;;24;600000;2;;;;;;;2;;2;;.;.;;.;
20230415;04;2023;7417930;1;1;1;70;63;1;107.14094341;63;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;9112;81;8121;
20230416;04;2023;7417937;1;1;1;70;63;1;145.30109484;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230416;04;2023;7417940;1;3;1;70;63;1;121.9740307;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230416;04;2023;7417944;1;2;1;70;63;1;139.86856888;63;;2;1;16;1;;;48;1300000;1;8;0;9;1;4;2;2;;2;;5223;3332;82;8230;
20230416;04;2023;7417944;2;2;2;70;63;1;139.86856888;63;1;;;;;;;;;1;4;0;7;1;5;2;2;;2;;.;7531;14;1410;
20230416;04;2023;7417945;1;2;1;70;63;1;150.48681062;63;1;;;;;;;;;1;24;0;8;4;10;2;2;;2;;.;5321;86;8610;
20230416;04;2023;7417946;1;2;1;70;63;1;278.61558081;63;1;;;;;;;;;1;12;0;3;1;4;2;2;;2;;.;5142;96;9602;
20230416;04;2023;7417948;1;1;1;70;63;1;202.03720757;63;1;;;;;;;;;1;84;0;9;4;10;2;1;2;2;;.;2310;85;8544;
20230416;04;2023;7417951;1;3;1;70;63;1;141.88906981;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230416;04;2023;7417952;1;2;1;70;63;1;169.4824548;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230416;04;2023;7417952;1;3;1;70;63;1;169.4824548;63;;2;1;60;2;;;48;1160000;1;15;0;8;1;10;2;2;;2;;4132;4110;86;8610;
20230416;04;2023;7417952;1;4;1;70;63;1;169.4824548;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230416;04;2023;7417952;1;5;1;70;63;1;169.4824548;63;1;;;;;;;;;1;8;0;7;1;4;2;2;;2;;.;5230;56;5611;
20230416;04;2023;7417953;1;1;1;70;63;1;127.70561278;63;1;;;;;;;;;1;24;0;4;3;2;2;2;;2;;.;9111;97;9700;
20230416;04;2023;7417954;1;1;1;70;63;1;230.97039125;63;;1;1;4;1;;;48;2000000;1;1;1;1;1;10;2;2;;2;;2412;2412;64;6412;
20230416;04;2023;7417955;1;3;1;70;63;1;220.78534507;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417957;1;1;1;70;63;1;141.97282102;63;1;;;;;;;;;1;245;0;4;1;10;2;2;;2;;.;5414;85;8544;
20230417;04;2023;7417957;1;2;1;70;63;1;141.97282102;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417958;1;1;1;70;63;1;109.12503496;63;1;;;;;;;;;1;180;0;5;4;9;2;3;;2;;.;4120;84;8412;
20230417;04;2023;7417959;1;1;1;70;63;1;132.63458283;63;1;;;;;;;;;1;48;0;9;1;3;2;2;;2;;.;7536;15;1521;
20230417;04;2023;7417959;1;2;1;70;63;1;132.63458283;63;1;;;;;;;;;1;240;0;8;4;10;2;2;;2;;.;9112;86;8610;
20230417;04;2023;7417960;1;2;1;70;63;1;149.09661608;63;1;;;;;;;;;1;120;0;4;1;6;2;2;;2;;.;5223;92;9200;
20230417;04;2023;7417960;1;3;1;70;63;1;149.09661608;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417962;1;1;1;70;63;1;133.92617926;63;1;;;;;;;;;1;125;2;3;4;1;2;2;;2;;.;5223;47;4773;
20230417;04;2023;7417963;1;1;1;70;63;1;162.7788062;63;1;;;;;;;;;1;256;2;4;4;1;2;2;;2;;.;5223;47;4711;
20230417;04;2023;7417963;1;2;1;70;63;1;162.7788062;63;1;;;;;;;;;1;189;3;4;4;1;2;2;;2;;.;9520;47;4799;
20230417;04;2023;7417964;1;1;1;70;63;1;109.33233058;63;1;;;;;;;;;1;300;0;7;5;3;2;2;;2;;.;5223;46;4631;
20230417;04;2023;7417964;1;2;1;70;63;1;109.33233058;63;1;;;;;;;;;1;480;0;4;6;3;2;2;;2;;.;5223;46;4631;
20230417;04;2023;7417964;1;3;1;70;63;1;109.33233058;63;1;;;;;;;;;1;60;0;5;1;7;2;2;;2;;.;9112;55;5511;
20230417;04;2023;7417966;2;1;2;70;63;1;141.35557292;63;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;8323;49;4921;
20230417;04;2023;7417967;1;2;1;70;63;1;155.75134688;63;1;;;;;;;;;1;20;0;8;4;1;2;2;;2;;.;5223;47;4771;
20230417;04;2023;7417967;1;3;1;70;63;1;155.75134688;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417969;1;2;1;70;63;1;125.36474811;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417970;1;2;1;70;63;1;74.147920061;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417970;1;3;1;70;63;1;74.147920061;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417971;1;2;1;70;63;1;155.32081097;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417972;1;1;1;70;63;1;196.42506292;63;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;2341;85;8530;
20230417;04;2023;7417973;1;1;1;70;63;1;201.78347981;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417974;1;2;1;70;63;1;238.74224909;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417975;1;1;1;70;63;1;141.14857243;63;1;;;;;;;;;1;24;0;5;2;10;2;3;;2;;.;0110;84;8422;
20230417;04;2023;7417975;1;2;1;70;63;1;141.14857243;63;1;;;;;;;;;1;4;0;5;2;10;2;3;;2;;.;2634;84;8422;
20230417;04;2023;7417976;1;1;1;70;63;1;236.08531147;63;;2;1;16;3;;;40;1100000;1;36;0;7;4;2;2;2;;2;;5311;9111;81;8121;
20230417;04;2023;7417976;1;3;1;70;63;1;236.08531147;63;;2;1;24;1;;;48;1200000;1;1;4;8;4;1;2;2;;1;150000;9112;5131;56;5611;
20230417;04;2023;7417977;1;1;1;70;63;1;155.32081097;63;1;;;;;;;;;1;110;0;5;2;10;2;3;;2;;.;5412;84;8423;
20230417;04;2023;7417977;1;2;1;70;63;1;155.32081097;63;1;;;;;;;;;1;92;0;6;4;1;2;2;;2;;.;7536;15;1522;
20230417;04;2023;7417980;1;1;1;70;63;1;159.47385554;63;1;;;;;;;;;1;25;2;4;4;1;2;2;;2;;.;5141;96;9602;
20230417;04;2023;7417980;1;2;1;70;63;1;159.47385554;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417982;1;1;1;70;63;1;136.18019203;63;1;;;;;;;;;1;396;1;3;4;1;2;2;;2;;.;9111;81;8121;
20230417;04;2023;7417983;1;2;1;70;63;1;161.11343996;63;1;;;;;;;;;1;180;2;3;4;10;2;2;;2;;.;4120;84;8414;
20230417;04;2023;7417985;1;1;1;70;63;1;278.34912751;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417985;1;2;1;70;63;1;278.34912751;63;1;;;;;;;;;1;13;3;5;2;10;2;3;;2;;.;5414;85;8530;
20230417;04;2023;7417985;1;4;1;70;63;1;278.34912751;63;;1;1;12;1;;;40;1500000;1;4;3;6;1;3;2;2;;2;;5120;5120;56;5613;
20230417;04;2023;7417986;1;1;1;70;63;1;229.33236565;63;1;;;;;;;;;1;240;1;3;4;1;2;2;;2;;.;7531;14;1410;
20230417;04;2023;7417986;1;2;1;70;63;1;229.33236565;63;1;;;;;;;;;1;60;1;4;1;4;2;2;;2;;.;9112;47;4721;
20230417;04;2023;7417986;1;3;1;70;63;1;229.33236565;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230417;04;2023;7417987;1;1;1;70;63;1;191.62768788;63;1;;;;;;;;;1;60;3;4;7;4;2;2;;2;;.;9211;01;0123;
20230417;04;2023;7417987;1;2;1;70;63;1;191.62768788;63;1;;;;;;;;;1;36;2;6;4;1;2;2;;2;;.;9111;81;8121;
20230417;04;2023;7417987;1;3;1;70;63;1;191.62768788;63;;1;1;2;4;;;40;1160000;1;0;3;8;4;1;2;2;;1;1100000;9313;9313;41;4111;
20230417;04;2023;7417988;1;1;1;70;63;1;163.41623043;63;;1;1;10;1;;;40;1160000;1;13;3;4;4;1;2;2;;2;;9412;9412;56;5611;
20230417;04;2023;7417988;1;2;1;70;63;1;163.41623043;63;1;;;;;;;;;1;36;4;9;7;3;2;2;;2;;.;9211;01;0113;
20230417;04;2023;7417989;1;1;1;70;63;1;169.37828691;63;1;;;;;;;;;1;12;3;7;4;1;2;2;;2;;.;5223;47;4719;
20230417;04;2023;7417990;1;2;1;70;63;1;159.1614994;63;1;;;;;;;;;1;30;1;3;1;8;2;2;;2;;.;8331;49;4921;
20230414;04;2023;7417993;1;1;1;70;66;1;201.61677032;66;1;;;;;;;;;1;38;0;1;1;2;2;2;;2;;.;5312;49;4921;
20230414;04;2023;7417994;1;1;1;70;66;1;122.60103822;66;1;;;;;1;;40;600000;1;25;0;7;4;1;2;2;;2;;.;9111;81;8121;
20230414;04;2023;7417994;1;2;1;70;66;1;122.60103822;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7417994;1;3;1;70;66;1;122.60103822;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7417998;1;2;1;70;66;1;145.16407463;66;1;;;;;;;;;1;10;1;3;3;1;2;2;;2;;.;9111;97;9700;
20230415;04;2023;7417999;1;5;1;70;66;1;237.54489858;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230415;04;2023;7417999;1;6;1;70;66;1;237.54489858;66;1;;;;;;;;;1;12;1;4;4;1;2;2;;2;;.;7126;43;4322;
20230415;04;2023;7418001;1;1;1;70;66;1;284.64872372;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230415;04;2023;7418001;1;3;1;70;66;1;284.64872372;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230416;04;2023;7418004;1;1;1;70;66;1;271.40448837;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230416;04;2023;7418004;1;5;1;70;66;1;271.40448837;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230416;04;2023;7418009;1;1;1;70;66;1;199.49107882;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
